sample,d13C,soil_P,soil_S,soil_N,soil_C,Narea_mean,leaf_age,mg_Cl_a_per_m2,mg_Cl_b_per_m2,mg_Cl_total_per_m2,irradiance,gap,P,N,C,H,photo_max,Cond,Ci,LMA_g_per_m2,LWC_percent,site_revised,tavg,dnrg,isot,tsea,tmax,tmin,trng,twet,tdry,twrm,tcld,prec,pwmt,pdmt,psea,pwet,pdry,pwrm,pcld,alpha,tavg_recent_year,tmax_recent_year,prec_recent_year,VPD_recent_year,tavg_recent_month,tmax_recent_month,prec_recent_month,VPD_recent_month,N_per_area,P_per_area,leaf_rad,species_confirmed,biological_rep,date,gap_mean,leafrad_mean,LMA_mean
YG021,-27.74,NA,NA,NA,NA,2570.283828,mid,1276.86873,271.0149317,1547.883662,17.53473473,69.890625,1069.774,1.4833,53.6306,6.595,37.41420399,0.263833197,1429.589631,287.7298909,46.73777254,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,4267.897472,3078059.563,12.25513569,euccre,1,140419,68.50908333,12.01288603,208.1980202
YG022,-27.74,NA,NA,NA,NA,2570.283828,old,446.778739,102.6512324,549.4299714,17.53473473,61.03125,752.189,0.9748,53.973,6.475,21.63871043,0.081180736,1268.160797,332.3554162,44.47695035,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,3239.800597,2499940.882,10.70166779,euccre,1,140419,68.50908333,12.01288603,208.1980202
YG043,-27.43,251.496,111.25,0.1462,3.7516,2649.265776,new,928.0240879,178.5156553,1106.539743,17.53473473,60.41,1380.607,1.6282,53.755,6.61,23.2977013,0.125493119,1396.703696,147.6599571,63.85479452,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,2404.199422,2038603.704,10.59273325,eucpun,1,140420,63.13675,11.07086163,213.6719009
YG044,-27.43,251.496,111.25,0.1462,3.7516,2649.265776,mid,1514.312795,316.4302258,1830.743021,17.53473473,53.613875,522.08,1.1171,54.2448,6.873,27.84260552,0.169161737,1422.283631,261.7158729,44.09692671,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,2923.628016,1366366.229,9.40105076,eucpun,1,140420,63.13675,11.07086163,213.6719009
YG045,-27.43,251.496,111.25,0.1462,3.7516,2649.265776,old,1163.288918,255.5679078,1418.856826,17.53473473,46.81775,490.154,1.0003,53.9829,6.627,20.92862034,0.107421987,1388.127869,215.7666316,46.92887029,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,2158.313616,1057588.775,8.209368269,eucpun,1,140420,63.13675,11.07086163,213.6719009
YG054,-27.85,NA,NA,NA,NA,2570.283828,old,863.8288805,178.5861946,1042.415075,17.53473473,50.964,419.87,0.6886,54.2561,6.64,13.90629387,0.168306414,1585.41671,266.5782368,51.90502793,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,1835.657739,1119282.043,8.936402208,euccre,2,140420,68.50908333,12.01288603,208.1980202
YG055,-27.85,NA,NA,NA,NA,2570.283828,mid,1482.872122,303.7232588,1786.595381,17.53473473,58.362,896.565,1.0266,54.7894,6.695,20.66395338,0.312387705,1596.785092,238.6866271,53.51832461,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,2450.356914,2139980.758,10.23362188,euccre,2,140420,68.50908333,12.01288603,208.1980202
YG056,-27.85,NA,NA,NA,NA,2570.283828,new,1313.984687,272.7225,1586.707187,17.53473473,65.76,868.795,1.5502,55.2802,6.767,21.42011824,0.196428705,1524.734642,173.8343067,61.29126214,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,2694.779422,1510263.765,11.53084156,euccre,2,140420,68.50908333,12.01288603,208.1980202
YG070,-28.39,282.593,156.208,0.17225,3.7289,2860.98421,new,1381.473181,258.3222933,1639.795475,17.53473473,84.18,487.135,1.1826,56.9427,7.159,31.84747133,0.10503244,1211.604744,265.9766967,47.34557182,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,3145.440415,1295665.581,14.7607397,eucspa,1,140525,73.911,12.96009779,254.6299132
YG071,-28.39,282.593,156.208,0.17225,3.7289,2860.98421,mid,2690.873554,573.6035707,3264.477124,17.53473473,74.70975,423.841,1.142,57.3545,7.22,30.4960077,0.092703775,1173.866949,243.5555028,48.8259316,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,2781.403842,1032288.079,13.10015648,eucspa,1,140525,73.911,12.96009779,254.6299132
YG072,-28.39,282.593,156.208,0.17225,3.7289,2860.98421,old,1987.312597,392.3955857,2379.708183,17.53473473,65.2395,609.62,1.1234,56.3539,7.079,31.24034421,0.094696922,1153.690183,156.7282849,46.04058558,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,1760.685553,955446.9704,11.43957326,eucspa,1,140525,73.911,12.96009779,254.6299132
YG075,-26.79,251.496,111.25,0.1462,3.7516,2649.265776,mid,2664.977004,623.0182019,3287.995206,17.53473473,77.274625,454.142,1.198,54.2221,6.764,29.75108036,0.057047485,885.4764071,249.6818825,44.01974775,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,2991.188952,1133910.295,13.54990051,eucpun,2,140525,63.13675,11.07086163,213.6719009
YG076,-26.79,251.496,111.25,0.1462,3.7516,2649.265776,new,2135.878816,397.9671943,2533.84601,17.53473473,87.07,1116.545,1.5906,52.5296,6.547,27.15177731,0.094237689,1261.370089,162.8553974,60.27285323,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,2590.377951,1818353.797,15.26749353,eucpun,2,140525,63.13675,11.07086163,213.6719009
YG077,-26.79,251.496,111.25,0.1462,3.7516,2649.265776,old,1802.253304,379.043407,2181.296711,17.53473473,67.47925,302.848,1.0764,53.8143,6.89,NA,NA,NA,209.3626479,47.54108969,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,2253.579542,634050.5919,11.83230749,eucpun,2,140525,63.13675,11.07086163,213.6719009
YG080,-27.52,323.718,219.445,0.19423,5.4404,2262.733672,old,1881.003818,422.644578,2303.648396,17.53473473,48.8715,1821.122,0.7771,53.8778,6.558,27.47457714,0.084583196,1183.41993,268.408328,41.28350536,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,2085.801117,4888043.111,8.569487884,angcos,2,140525,69.180625,12.13063908,212.9637038
YG081,-27.52,323.718,219.445,0.19423,5.4404,2262.733672,mid,2144.385809,404.5741939,2548.960003,17.53473473,55.96575,1983.113,1.2481,53.1654,6.566,32.69000731,0.080379698,1039.43337,163.0644724,54.68061846,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,2035.20768,3233752.751,9.813445802,angcos,2,140525,69.180625,12.13063908,212.9637038
YG082,-27.52,323.718,219.445,0.19423,5.4404,2262.733672,new,1108.814636,192.1166454,1300.931282,17.53473473,63.06,1390.718,1.3526,53.694,6.777,NA,NA,NA,180.170456,52.16252369,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,2436.985588,2505662.962,11.05740372,angcos,2,140525,69.180625,12.13063908,212.9637038
YG084,-30.1,NA,NA,NA,NA,2570.283828,new,809.4505986,178.6962031,988.1468016,17.53473473,87.07,1175.401,1.4533,55.2546,6.8,NA,NA,NA,135.2073066,56.65918223,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,1964.967787,1589228.034,15.26749353,euccre,3,140525,68.50908333,12.01288603,208.1980202
YG085,-30.1,NA,NA,NA,NA,2570.283828,mid,1669.562012,338.8286905,2008.390702,17.53473473,77.274625,1259.863,1.7838,54.0309,6.763,NA,NA,NA,132.5257007,56.07964746,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,2363.993449,1669642.269,13.54990051,euccre,3,140525,68.50908333,12.01288603,208.1980202
YG086,-30.1,NA,NA,NA,NA,2570.283828,old,711.142678,150.815414,861.9580921,17.53473473,67.47925,542.137,1.2158,53.9889,6.765,19.13815597,0.140068135,1503.835362,163.773812,45.15798463,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,1991.162006,887878.4312,11.83230749,euccre,3,140525,68.50908333,12.01288603,208.1980202
YG118,-27.83,282.593,156.208,0.17225,3.7289,2860.98421,old,1466.670391,347.5019006,1814.172291,17.53473473,60.47325,NA,1.0718,55.0845,7.328,24.94260744,0.128664932,1408.340684,270.8598356,46.32283315,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,2903.075718,NA,10.60382397,eucspa,2,140607,73.911,12.96009779,254.6299132
YG120,-27.83,282.593,156.208,0.17225,3.7289,2860.98421,mid,1687.945099,337.3615222,2025.306621,17.53473473,69.251625,NA,1.4169,54.4575,7.196,31.12965964,0.24922628,1531.159787,210.8929141,52.58737699,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,2988.1417,NA,12.14308874,eucspa,2,140607,73.911,12.96009779,254.6299132
YG121,-27.83,282.593,156.208,0.17225,3.7289,2860.98421,new,2577.763104,490.639348,3068.402452,17.53473473,78.03,NA,1.5299,54.613,7.292,25.68054505,0.62639674,1671.546139,210.96062,56.01920525,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,3227.486525,NA,13.68235351,eucspa,2,140607,73.911,12.96009779,254.6299132
YG123,-23.08,323.718,219.445,0.19423,5.4404,2262.733672,old,2115.094349,451.7852993,2566.879648,17.53473473,64.45675,501.583,0.9149,54.6688,6.635,25.26962088,0.102890911,1324.929283,236.430806,39.55944602,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,2163.105444,1185896.73,11.30232013,angcos,3,140608,69.180625,12.13063908,212.9637038
YG124,-23.08,323.718,219.445,0.19423,5.4404,2262.733672,mid,1985.315933,369.5180811,2354.834014,17.53473473,73.813375,640.547,1.2058,54.656,6.595,37.23604731,0.16517501,1328.894128,239.6859178,41.67083959,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,2890.132797,1535300.956,12.9429795,angcos,3,140608,69.180625,12.13063908,212.9637038
YG125,-23.08,323.718,219.445,0.19423,5.4404,2262.733672,new,822.1379017,143.0334358,965.1713375,17.53473473,83.17,633.502,1.0697,54.9344,6.656,40.2700558,0.121786263,1156.490874,269.8718448,40.31192304,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,2886.819124,1709643.534,14.58363887,angcos,3,140608,69.180625,12.13063908,212.9637038
YG127,NA,251.496,111.25,0.1462,3.7516,2649.265776,old,1404.542243,294.2466754,1698.788918,17.53473473,49.0885,504.376,1.13,53.7216,6.71,32.37972455,0.213825214,1456.79792,266.713552,45.26441451,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,3013.863138,1345239.145,8.607538258,eucpun,3,140608,63.13675,11.07086163,213.6719009
YG129,NA,251.496,111.25,0.1462,3.7516,2649.265776,new,1267.394535,246.5125827,1513.907118,17.53473473,63.34,882.814,1.4615,54.4336,7.064,26.84721612,0.137212554,1383.843038,195.619266,54.89188811,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,2858.975573,1726954.267,11.10650098,eucpun,3,140608,63.13675,11.07086163,213.6719009
YG135,-29.49,282.593,156.208,0.17225,3.7289,2860.98421,old,919.9139477,198.7759014,1118.689849,17.53473473,67.91325,NA,0.8639,54.477,7.088,21.84430427,0.102315412,1392.173185,344.4718214,46.11503967,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,2975.892065,NA,11.90840823,eucspa,3,140608,73.911,12.96009779,254.6299132
YG136,-29.49,282.593,156.208,0.17225,3.7289,2860.98421,mid,839.3570379,185.2458429,1024.602881,17.53473473,77.771625,NA,0.9726,57.4383,7.256,24.33355248,0.211148803,1530.896597,317.9596355,47.13613111,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,3092.475415,NA,13.63704814,eucspa,3,140608,73.911,12.96009779,254.6299132
YG137,-29.49,282.593,156.208,0.17225,3.7289,2860.98421,new,1047.612489,232.1715927,1279.784082,17.53473473,87.63,663.246,1.0635,57.7176,7.468,21.87821145,0.208663155,1551.033133,270.2639076,53.99798663,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,2874.256657,1792514.557,15.36568804,eucspa,3,140608,73.911,12.96009779,254.6299132
